"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,509,418203,0.001217112263661
2000,"FEMALE",4,1563,1158507,0.00134915024251
2000,"FEMALE",2,571,980195,0.00058253714822
2000,"FEMALE",3,1269,1220943,0.001039360559829
2000,"FEMALE",0,0,909676,0
2000,"FEMALE",1,37,917722,4.0317220247e-05
2000,"FEMALE",7,257,617931,0.000415904041066
2000,"FEMALE",5,1170,758014,0.001543507112005
2000,"MALE",5,710,718554,0.000988095536313
2000,"MALE",0,0,955957,0
2000,"MALE",4,759,1095264,0.000692983609431
2000,"MALE",6,286,397610,0.000719297804381
2000,"MALE",3,528,1174440,0.00044957596812
2000,"MALE",2,187,894173,0.000209131789933
2000,"MALE",7,87,437298,0.000198949000452
2000,"MALE",1,21,954567,2.1999503439e-05
2001,"FEMALE",1,139,1091073,0.000127397525188
2001,"FEMALE",3,4448,1452282,0.003062766046814
2001,"FEMALE",0,0,1070605,0
2001,"FEMALE",5,3397,919649,0.003693800569565
2001,"FEMALE",6,1153,435949,0.00264480478221
2001,"FEMALE",4,4744,1390737,0.00341114099934
2001,"FEMALE",7,540,496271,0.001088115162884
2001,"FEMALE",2,2190,1175947,0.001862328829445
2001,"MALE",2,610,1075418,0.000567221303716
2001,"MALE",6,738,427545,0.001726134091148
2001,"MALE",3,1575,1404795,0.001121160026907
2001,"MALE",1,57,1137669,5.0102446317e-05
2001,"MALE",5,1836,875861,0.002096223030823
2001,"MALE",0,0,1124711,0
2001,"MALE",7,175,367892,0.000475683080904
2001,"MALE",4,2185,1329518,0.001643452740015
2002,"FEMALE",4,5628,1440235,0.003907695619117
2002,"FEMALE",5,4162,976096,0.004263924859849
2002,"FEMALE",6,1248,447330,0.002789886660854
2002,"FEMALE",2,2749,1166317,0.0023569921385
2002,"FEMALE",1,152,1100407,0.000138130709819
2002,"FEMALE",3,5570,1444712,0.003855439700092
2002,"FEMALE",7,397,550100,0.000721686966006
2002,"FEMALE",0,0,1055522,0
2002,"MALE",0,0,1108572,0
2002,"MALE",1,89,1149919,7.7396755771e-05
2002,"MALE",5,2391,932630,0.002563717658664
2002,"MALE",4,2617,1387327,0.001886361326493
2002,"MALE",2,770,1067264,0.000721470976253
2002,"MALE",6,892,446804,0.001996401106525
2002,"MALE",7,209,402748,0.000518934917119
2002,"MALE",3,2084,1403581,0.001484773589839
2003,"FEMALE",3,6684,1458432,0.004583004212743
2003,"FEMALE",2,3212,1183821,0.002713248033275
2003,"FEMALE",1,197,1113177,0.000176970957897
2003,"FEMALE",0,0,1052527,0
2003,"FEMALE",4,6858,1495704,0.004585131817525
2003,"FEMALE",5,4983,1037735,0.004801803928748
2003,"FEMALE",7,437,500372,0.00087335022743
2003,"FEMALE",6,1496,459499,0.003255719816582
2003,"MALE",6,1088,461230,0.00235890987143
2003,"MALE",4,3180,1442771,0.002204091986878
2003,"MALE",2,914,1080715,0.000845736387484
2003,"MALE",3,2524,1409496,0.001790711005919
2003,"MALE",0,0,1104738,0
2003,"MALE",1,110,1161122,9.4735953672e-05
2003,"MALE",7,239,371993,0.000642485208054
2003,"MALE",5,2728,988449,0.002759879366563
2004,"FEMALE",5,6267,1106129,0.005665704452193
2004,"FEMALE",0,0,1055703,0
2004,"FEMALE",4,7935,1535726,0.005166937331268
2004,"FEMALE",6,2095,494538,0.004236277090941
2004,"FEMALE",3,7389,1465043,0.00504353797124
2004,"FEMALE",2,3745,1214871,0.003082631818522
2004,"FEMALE",7,645,501013,0.001287391744325
2004,"FEMALE",1,282,1129731,0.00024961694421
2004,"MALE",1,148,1178243,0.000125610761107
2004,"MALE",3,2922,1425547,0.002049739503502
2004,"MALE",0,0,1108359,0
2004,"MALE",5,3436,1054440,0.003258601722241
2004,"MALE",6,1418,495230,0.002863316034973
2004,"MALE",4,3900,1492406,0.002613229911967
2004,"MALE",7,333,375313,0.000887259434125
2004,"MALE",2,1079,1117617,0.000965447018075
2005,"FEMALE",2,4588,1263761,0.00363043328604
2005,"FEMALE",6,3481,578556,0.006016703655307
2005,"FEMALE",3,9186,1469120,0.006252722718362
2005,"FEMALE",1,348,1154256,0.000301492909718
2005,"FEMALE",5,8928,1197233,0.007457195048916
2005,"FEMALE",0,0,1070613,0
2005,"FEMALE",7,1385,670864,0.002064501896062
2005,"FEMALE",4,10062,1567490,0.006419179707685
2005,"MALE",4,5074,1527660,0.003321419687626
2005,"MALE",5,4843,1142649,0.004238396918038
2005,"MALE",6,2318,566823,0.00408946002544
2005,"MALE",2,1437,1179446,0.001218368623913
2005,"MALE",1,197,1204037,0.000163616234384
2005,"MALE",3,3798,1440151,0.002637223457817
2005,"MALE",7,718,494439,0.001452150821436
2005,"MALE",0,0,1122397,0
2006,"FEMALE",0,0,1069133,0
2006,"FEMALE",1,397,1152492,0.000344470937759
2006,"FEMALE",5,10446,1231679,0.008481105872552
2006,"FEMALE",4,11388,1549443,0.007349737938084
2006,"FEMALE",8,457,348150,0.001312652592273
2006,"FEMALE",2,5525,1292286,0.004275369384176
2006,"FEMALE",6,4685,655816,0.007143772033619
2006,"FEMALE",7,1693,444783,0.003806350512497
2006,"FEMALE",3,10506,1456332,0.007214014386829
2006,"MALE",3,4527,1424704,0.003177502133776
2006,"MALE",2,1836,1208751,0.001518923252183
2006,"MALE",5,5863,1174400,0.004992336512261
2006,"MALE",0,0,1121487,0
2006,"MALE",1,220,1203119,0.000182858054772
2006,"MALE",8,167,204287,0.00081747737252
2006,"MALE",4,6112,1507096,0.00405548153535
2006,"MALE",7,879,363690,0.002416893508207
2006,"MALE",6,3225,631396,0.005107729538989
2007,"FEMALE",6,6031,712648,0.008462803515901
2007,"FEMALE",8,604,353836,0.001707005505375
2007,"FEMALE",5,11635,1260482,0.009230595914896
2007,"FEMALE",3,11389,1438788,0.00791569015032
2007,"FEMALE",2,5982,1299467,0.004603425866143
2007,"FEMALE",1,464,1133558,0.000409330620929
2007,"FEMALE",0,0,1055954,0
2007,"FEMALE",7,2287,435394,0.005252713634087
2007,"FEMALE",4,12073,1510820,0.007991024741531
2007,"MALE",4,6414,1470857,0.004360723034258
2007,"MALE",1,248,1183019,0.000209633150439
2007,"MALE",5,6786,1194786,0.005679678201786
2007,"MALE",6,4071,673410,0.006045351271884
2007,"MALE",8,211,206241,0.0010230749463
2007,"MALE",2,2050,1230726,0.001665683507133
2007,"MALE",3,5005,1410424,0.003548578299858
2007,"MALE",7,1149,354731,0.003239074115315
2007,"MALE",0,0,1104914,0
2008,"FEMALE",0,0,982297,0
2008,"FEMALE",2,6471,1216654,0.005318685509602
2008,"FEMALE",5,12679,1203014,0.010539361969187
2008,"FEMALE",4,12958,1399345,0.009260046664689
2008,"FEMALE",1,488,1057284,0.000461559997124
2008,"FEMALE",8,888,363313,0.002444173481268
2008,"FEMALE",6,7687,738375,0.010410699170475
2008,"FEMALE",7,3024,440458,0.006865580827229
2008,"FEMALE",3,12037,1334883,0.009017269678316
2008,"MALE",3,5518,1316994,0.004189844448797
2008,"MALE",8,302,213145,0.001416875835698
2008,"MALE",5,7740,1149563,0.00673299332007
2008,"MALE",0,0,1028105,0
2008,"MALE",2,2364,1160806,0.002036516006981
2008,"MALE",1,260,1104947,0.000235305403788
2008,"MALE",4,7480,1371897,0.005452304363957
2008,"MALE",7,1577,358401,0.004400099330079
2008,"MALE",6,5066,691324,0.007327967783557
2009,"FEMALE",6,9634,813384,0.011844344122825
2009,"FEMALE",1,506,977150,0.000517832471984
2009,"FEMALE",5,13785,1161379,0.011869510297671
2009,"FEMALE",3,12532,1212983,0.010331554523022
2009,"FEMALE",8,1086,391057,0.002777088761996
2009,"FEMALE",2,6397,1073535,0.005958818296562
2009,"FEMALE",0,0,890768,0
2009,"FEMALE",7,4085,496737,0.008223667655117
2009,"FEMALE",4,13196,1294362,0.010194984092549
2009,"MALE",4,7766,1262936,0.006149163536394
2009,"MALE",2,2345,1014491,0.002311503995599
2009,"MALE",5,8664,1107709,0.007821548800271
2009,"MALE",6,6415,750612,0.008546359503978
2009,"MALE",1,281,1019661,0.000275581786495
2009,"MALE",8,421,237275,0.001774312506585
2009,"MALE",3,5535,1182971,0.004678897453952
2009,"MALE",7,2259,411320,0.005492074297384
2009,"MALE",0,0,931031,0
2010,"FEMALE",0,0,818113,0
2010,"FEMALE",8,1219,407282,0.002993012212668
2010,"FEMALE",5,13699,1128136,0.012143039491692
2010,"FEMALE",4,13073,1220581,0.010710473127141
2010,"FEMALE",2,6052,990489,0.006110113287477
2010,"FEMALE",1,541,910484,0.000594189464065
