"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,556,129775,0.004284338277788
2000,"FEMALE",4,182,318204,0.000571960126208
2000,"FEMALE",2,9,206896,4.3500116e-05
2000,"FEMALE",3,47,265876,0.000176774135311
2000,"FEMALE",8,34,622,0.054662379421221
2000,"FEMALE",0,7,192189,3.6422479954e-05
2000,"FEMALE",10,0,2,0
2000,"FEMALE",1,1,244908,4.083165923e-06
2000,"FEMALE",9,9,151,0.059602649006622
2000,"FEMALE",7,22,1633,0.013472137170851
2000,"FEMALE",5,640,297156,0.002153750891787
2000,"MALE",5,864,260556,0.003315985814949
2000,"MALE",10,0,2,0
2000,"MALE",2,6,196261,3.0571534843e-05
2000,"MALE",6,691,115705,0.005972084179594
2000,"MALE",4,193,271189,0.000711680783512
2000,"MALE",0,3,201986,1.485251453e-05
2000,"MALE",3,47,236675,0.000198584556881
2000,"MALE",8,9,241,0.037344398340248
2000,"MALE",7,30,1613,0.018598884066955
2000,"MALE",1,5,257420,1.9423510216e-05
2000,"MALE",9,0,41,0
2001,"FEMALE",9,5,153,0.032679738562091
2001,"FEMALE",3,48,388427,0.000123575343629
2001,"FEMALE",2,16,337458,4.741330773e-05
2001,"FEMALE",5,951,534668,0.001778673868643
2001,"FEMALE",10,1,3,0.333333333333333
2001,"FEMALE",0,4,288268,1.3875976521e-05
2001,"FEMALE",6,743,237772,0.003124842285887
2001,"FEMALE",4,235,515927,0.000455490796178
2001,"FEMALE",1,2,394663,5.067614648e-06
2001,"FEMALE",8,10,624,0.016025641025641
2001,"FEMALE",7,13,1644,0.007907542579075
2001,"MALE",7,12,1657,0.007242003621001
2001,"MALE",6,851,214189,0.003973126537777
2001,"MALE",2,15,317974,4.7173668287e-05
2001,"MALE",9,0,29,0
2001,"MALE",3,51,340750,0.000149669845928
2001,"MALE",0,7,303310,2.3078698361e-05
2001,"MALE",5,1076,472622,0.00227666084101
2001,"MALE",10,0,3,0
2001,"MALE",8,4,241,0.016597510373443
2001,"MALE",4,243,435375,0.000558139534883
2001,"MALE",1,2,412617,4.847110031e-06
2002,"FEMALE",1,5,743748,6.722707153e-06
2002,"FEMALE",5,1408,913471,0.001541373508299
2002,"FEMALE",2,30,687506,4.3635982813e-05
2002,"FEMALE",7,6,1711,0.003506721215663
2002,"FEMALE",6,991,391641,0.002530378586511
2002,"FEMALE",0,10,593254,1.6856186388e-05
2002,"FEMALE",9,4,177,0.022598870056497
2002,"FEMALE",3,100,794373,0.000125885446761
2002,"FEMALE",4,448,953389,0.000469902631559
2002,"FEMALE",10,0,3,0
2002,"FEMALE",8,10,597,0.016750418760469
2002,"MALE",8,4,273,0.014652014652014
2002,"MALE",9,1,28,0.035714285714285
2002,"MALE",2,38,627072,6.0599101857e-05
2002,"MALE",1,7,774250,9.041007426e-06
2002,"MALE",5,1676,791334,0.002117942613359
2002,"MALE",0,11,621455,1.7700396649e-05
2002,"MALE",7,12,1776,0.006756756756756
2002,"MALE",6,1328,355380,0.003736845067251
2002,"MALE",10,0,1,0
2002,"MALE",3,109,711490,0.000153199623325
2002,"MALE",4,472,811116,0.00058191430079
2003,"FEMALE",4,599,1517659,0.000394686816999
2003,"FEMALE",7,1,1521,0.000657462195923
2003,"FEMALE",2,34,1072026,3.1715648687e-05
2003,"FEMALE",8,3,602,0.004983388704318
2003,"FEMALE",9,2,178,0.011235955056179
2003,"FEMALE",0,17,935022,1.8181390384e-05
2003,"FEMALE",1,8,1152451,6.941726806e-06
2003,"FEMALE",5,1742,1367922,0.001273464422679
2003,"FEMALE",3,141,1266151,0.000111361125173
2003,"FEMALE",6,1349,575268,0.002344993985412
2003,"FEMALE",10,1,2,0.5
2003,"MALE",10,0,1,0
2003,"MALE",9,0,23,0
2003,"MALE",8,1,300,0.003333333333333
2003,"MALE",7,6,1586,0.003783102143757
2003,"MALE",4,660,1321902,0.00049928058207
