"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,1258,129775,0.009693700635715
2000,"FEMALE",4,1029,318204,0.003233774559716
2000,"FEMALE",2,228,206896,0.001102002938674
2000,"FEMALE",3,570,265876,0.002143856534625
2000,"FEMALE",8,18,622,0.028938906752411
2000,"FEMALE",0,26,192189,0.000135283496974
2000,"FEMALE",10,0,2,0
2000,"FEMALE",1,73,244908,0.000298071112417
2000,"FEMALE",9,2,151,0.013245033112582
2000,"FEMALE",7,32,1633,0.019595835884874
2000,"FEMALE",5,1916,297156,0.006447791732288
2000,"MALE",5,1433,260556,0.0054997773991
2000,"MALE",10,0,2,0
2000,"MALE",2,109,196261,0.000555382882997
2000,"MALE",6,958,115705,0.008279676764184
2000,"MALE",4,682,271189,0.002514851266091
2000,"MALE",0,37,201986,0.000183181012545
2000,"MALE",3,294,236675,0.001242209781345
2000,"MALE",8,5,241,0.020746887966804
2000,"MALE",7,29,1613,0.017978921264724
2000,"MALE",1,60,257420,0.000233082122601
2000,"MALE",9,5,41,0.121951219512195
2001,"FEMALE",9,3,153,0.019607843137254
2001,"FEMALE",3,755,388427,0.001943737175839
2001,"FEMALE",2,306,337458,0.000906779510339
2001,"FEMALE",5,3030,534668,0.005667068161924
2001,"FEMALE",10,0,3,0
2001,"FEMALE",0,29,288268,0.000100600829783
2001,"FEMALE",6,2019,237772,0.008491327826657
2001,"FEMALE",4,1588,515927,0.003077954826942
2001,"FEMALE",1,97,394663,0.000245779310449
2001,"FEMALE",8,14,624,0.022435897435897
2001,"FEMALE",7,18,1644,0.010948905109489
2001,"MALE",7,19,1657,0.011466505733252
2001,"MALE",6,1597,214189,0.007456031822362
2001,"MALE",2,145,317974,0.000456012126777
2001,"MALE",9,0,29,0
2001,"MALE",3,362,340750,0.001062362435803
2001,"MALE",0,31,303310,0.000102205664171
2001,"MALE",5,2317,472622,0.004902437889052
2001,"MALE",10,0,3,0
2001,"MALE",8,1,241,0.00414937759336
2001,"MALE",4,1035,435375,0.002377260981912
2001,"MALE",1,78,412617,0.000189037291241
2002,"FEMALE",1,191,743748,0.000256807413263
2002,"FEMALE",5,5043,913471,0.005520700711899
2002,"FEMALE",2,763,687506,0.001109808496216
2002,"FEMALE",7,20,1711,0.011689070718877
2002,"FEMALE",6,3214,391641,0.008206495234155
