"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2006,"FEMALE",6,153,173127,0.000883744303314
2006,"FEMALE",4,23,265967,8.6476893749e-05
2006,"FEMALE",2,0,665814,0
2006,"FEMALE",3,0,395152,0
2006,"FEMALE",8,132,163708,0.000806313680455
2006,"FEMALE",0,0,1134149,0
2006,"FEMALE",1,0,851593,0
2006,"FEMALE",9,0,21657,0
2006,"FEMALE",7,208,169314,0.001228486716987
2006,"FEMALE",5,78,193746,0.000402588956675
2006,"MALE",5,97,143363,0.000676604144723
2006,"MALE",0,0,1191067,0
2006,"MALE",2,0,149694,0
2006,"MALE",6,182,107691,0.001690020521677
2006,"MALE",4,29,163761,0.000177087340697
2006,"MALE",8,40,43504,0.000919455682236
2006,"MALE",3,0,130200,0
2006,"MALE",7,139,79477,0.001748933653761
2006,"MALE",1,0,828378,0
2006,"MALE",9,0,4338,0
2007,"FEMALE",9,0,9892,0
2007,"FEMALE",8,99,131886,0.000750648287157
2007,"FEMALE",2,0,453074,0
2007,"FEMALE",5,70,143636,0.000487343005931
2007,"FEMALE",0,0,739465,0
2007,"FEMALE",4,18,177092,0.00010164208434
2007,"FEMALE",6,131,128833,0.001016820224631
2007,"FEMALE",1,0,548681,0
2007,"FEMALE",3,0,257132,0
2007,"FEMALE",7,153,124943,0.001224558398629
2007,"MALE",7,111,57145,0.001942427158981
2007,"MALE",4,22,112205,0.000196069693863
2007,"MALE",2,0,97432,0
2007,"MALE",9,0,2019,0
2007,"MALE",8,56,34215,0.00163670904574
2007,"MALE",0,0,779610,0
2007,"MALE",5,81,105431,0.000768274985535
2007,"MALE",3,0,86183,0
2007,"MALE",6,134,75816,0.001767436952622
2007,"MALE",1,0,530323,0
2008,"FEMALE",1,0,686418,0
2008,"FEMALE",0,0,975100,0
2008,"FEMALE",2,0,488866,0
2008,"FEMALE",7,158,126162,0.001252358079294
2008,"FEMALE",4,29,187908,0.000154330842752
2008,"FEMALE",8,138,132279,0.001043249495384
2008,"FEMALE",9,0,10583,0
2008,"FEMALE",6,150,136841,0.001096162699775
2008,"FEMALE",5,76,156133,0.000486764489249
2008,"FEMALE",3,0,282238,0
2008,"MALE",3,0,93721,0
2008,"MALE",8,49,35271,0.001389243287686
2008,"MALE",2,0,107974,0
2008,"MALE",1,0,671361,0
2008,"MALE",0,0,1023497,0
2008,"MALE",4,25,117712,0.000212382764713
2008,"MALE",7,138,58610,0.00235454700563
2008,"MALE",5,89,115991,0.000767300911277
2008,"MALE",9,0,2160,0
2008,"MALE",6,169,80771,0.002092335120278
2009,"FEMALE",6,221,151839,0.00145548903773
2009,"FEMALE",4,33,212875,0.000155020551967
2009,"FEMALE",2,0,567450,0
2009,"FEMALE",3,0,333197,0
2009,"FEMALE",8,196,141389,0.001386246454816
2009,"FEMALE",0,0,1149899,0
2009,"FEMALE",1,0,805886,0
2009,"FEMALE",9,0,10922,0
2009,"FEMALE",7,245,133701,0.001832447027322
2009,"FEMALE",5,115,178748,0.000643363841833
2009,"MALE",5,148,137765,0.001074293180415
2009,"MALE",0,0,1206413,0
2009,"MALE",2,0,132368,0
2009,"MALE",6,258,91800,0.002810457516339
2009,"MALE",4,29,134989,0.00021483231967
2009,"MALE",8,93,38488,0.002416337559758
2009,"MALE",3,0,114039,0
2009,"MALE",7,205,63618,0.00322235845201
2009,"MALE",1,0,796082,0
2009,"MALE",9,0,2331,0
2010,"FEMALE",9,0,14733,0
2010,"FEMALE",8,224,144162,0.001553807522093
2010,"FEMALE",2,0,535095,0
2010,"FEMALE",5,159,179415,0.000886213527297
2010,"FEMALE",0,0,1137746,0
2010,"FEMALE",4,37,202546,0.000182674552941
2010,"FEMALE",6,249,158209,0.001573867479094
2010,"FEMALE",1,0,818100,0
2010,"FEMALE",3,0,324450,0
2010,"FEMALE",7,239,140317,0.001703286130689
2010,"MALE",7,230,68060,0.003379371143109
2010,"MALE",4,42,127363,0.000329766101615
2010,"MALE",2,0,122930,0
2010,"MALE",9,0,3078,0
2010,"MALE",8,92,40402,0.002277114994307
2010,"MALE",0,0,1190834,0
2010,"MALE",5,169,140170,0.001205678818577
2010,"MALE",3,0,111367,0
2010,"MALE",6,305,97119,0.003140477146593
2010,"MALE",1,0,815862,0
2011,"FEMALE",1,0,761156,0
2011,"FEMALE",0,0,1042946,0
2011,"FEMALE",2,0,503218,0
2011,"FEMALE",7,261,130991,0.001992503301753
2011,"FEMALE",4,48,183543,0.000261519099066
2011,"FEMALE",8,241,132544,0.001818264123611
2011,"FEMALE",9,0,12730,0
2011,"FEMALE",6,246,153166,0.001606100570622
2011,"FEMALE",5,148,169517,0.000873068777762
2011,"FEMALE",3,0,312929,0
2011,"MALE",3,0,98470,0
2011,"MALE",8,119,36402,0.003269051151035
2011,"MALE",2,0,99623,0
2011,"MALE",1,0,760356,0
2011,"MALE",0,0,1091369,0
2011,"MALE",4,45,109541,0.000410805086679
2011,"MALE",7,255,63639,0.004006976853816
2011,"MALE",5,200,133651,0.001496434744221
2011,"MALE",9,0,2471,0
2011,"MALE",6,315,95408,0.003301609927888
2012,"FEMALE",6,520,220350,0.002359882005899
2012,"FEMALE",4,96,280901,0.000341757416313
2012,"FEMALE",2,0,710969,0
2012,"FEMALE",3,0,462345,0
2012,"FEMALE",8,581,179552,0.003235831402602
2012,"FEMALE",0,0,1354310,0
2012,"FEMALE",1,0,1008774,0
2012,"FEMALE",9,0,14397,0
2012,"FEMALE",7,552,178966,0.00308438474347
2012,"FEMALE",5,260,258035,0.001007615245993
2012,"MALE",5,424,207580,0.002042585990943
2012,"MALE",0,0,1418439,0
2012,"MALE",2,0,176693,0
2012,"MALE",6,687,142481,0.004821695524315
2012,"MALE",4,76,170410,0.000445983216947
2012,"MALE",8,338,49097,0.006884331018188
2012,"MALE",3,0,163230,0
2012,"MALE",7,618,88174,0.007008868827545
2012,"MALE",1,0,1011907,0
2012,"MALE",9,0,2871,0
2013,"FEMALE",9,0,14012,0
2013,"FEMALE",8,456,176382,0.002585297819505
2013,"FEMALE",2,0,722363,0
2013,"FEMALE",5,307,272074,0.001128369487712
2013,"FEMALE",0,0,1391382,0
2013,"FEMALE",4,112,287341,0.000389780783111
2013,"FEMALE",6,501,230387,0.002174601865556
2013,"FEMALE",1,0,1049964,0
2013,"FEMALE",3,0,484506,0
2013,"FEMALE",7,452,182308,0.002479320710007
2013,"MALE",7,497,91479,0.005432940893538
2013,"MALE",4,86,171865,0.000500392750123
2013,"MALE",2,0,184055,0
2013,"MALE",9,0,2850,0
2013,"MALE",8,266,49415,0.005382980876252
2013,"MALE",0,0,1455306,0
2013,"MALE",5,441,219599,0.002008205866146
2013,"MALE",3,0,171922,0
2013,"MALE",6,643,151528,0.004243440156274
2013,"MALE",1,0,1060828,0
2014,"FEMALE",1,0,1370344,0
2014,"FEMALE",0,0,1759509,0
2014,"FEMALE",2,0,1022044,0
2014,"FEMALE",7,835,235173,0.00355057765985
2014,"FEMALE",4,177,479557,0.000369090639903
2014,"FEMALE",8,744,225415,0.003300578932191
