"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2006,"FEMALE",6,1114,173127,0.006434582705181
2006,"FEMALE",4,2665,265967,0.01002004008016
2006,"FEMALE",2,2312,665814,0.003472441252361
2006,"FEMALE",3,2363,395152,0.005979977325181
2006,"FEMALE",8,411,163708,0.002510567595963
2006,"FEMALE",0,2423,1134149,0.002136403594236
2006,"FEMALE",1,2129,851593,0.002500020549722
2006,"FEMALE",9,39,21657,0.001800803435378
2006,"FEMALE",7,681,169314,0.004022112760905
2006,"FEMALE",5,2118,193746,0.010931838592796
2006,"MALE",5,1890,143363,0.013183317871417
2006,"MALE",0,3003,1191067,0.002521268744747
2006,"MALE",2,1688,149694,0.011276337060937
2006,"MALE",6,901,107691,0.008366530165009
2006,"MALE",4,2203,163761,0.013452531433002
2006,"MALE",8,128,43504,0.002942258183155
2006,"MALE",3,1738,130200,0.013348694316436
2006,"MALE",7,330,79477,0.00415214464562
2006,"MALE",1,2396,828378,0.002892399363575
2006,"MALE",9,10,4338,0.002305209774089
2007,"FEMALE",9,20,9892,0.00202183582693
2007,"FEMALE",8,427,131886,0.003237644632485
2007,"FEMALE",2,1592,453074,0.003513774791755
2007,"FEMALE",5,1545,143636,0.010756356345205
2007,"FEMALE",0,1353,739465,0.001829701202896
2007,"FEMALE",4,1889,177092,0.010666772073272
2007,"FEMALE",6,925,128833,0.007179837464003
2007,"FEMALE",1,1304,548681,0.002376608630515
2007,"FEMALE",3,1534,257132,0.005965807445203
2007,"FEMALE",7,476,124943,0.003809737240181
2007,"MALE",7,298,57145,0.005214804444833
2007,"MALE",4,1704,112205,0.015186489015641
2007,"MALE",2,1282,97432,0.013157894736842
2007,"MALE",9,3,2019,0.00148588410104
2007,"MALE",8,150,34215,0.004384042086804
2007,"MALE",0,1774,779610,0.00227549672272
2007,"MALE",5,1487,105431,0.014104011154214
2007,"MALE",3,1163,86183,0.013494540686678
2007,"MALE",6,794,75816,0.010472723435686
2007,"MALE",1,1420,530323,0.002677613454441
2008,"FEMALE",1,1462,686418,0.002129897525997
2008,"FEMALE",0,1690,975100,0.001733155573787
2008,"FEMALE",2,1729,488866,0.003536756493599
2008,"FEMALE",7,527,126162,0.004177169036635
2008,"FEMALE",4,1794,187908,0.009547225237882
2008,"FEMALE",8,438,132279,0.003311183181003
2008,"FEMALE",9,27,10583,0.002551261457053
2008,"FEMALE",6,943,136841,0.006891209505922
2008,"FEMALE",5,1648,156133,0.010555103661621
2008,"FEMALE",3,1689,282238,0.005984311113315
2008,"MALE",3,1114,93721,0.011886343508925
2008,"MALE",8,127,35271,0.003600691786453
2008,"MALE",2,1163,107974,0.010771111563895
2008,"MALE",1,1560,671361,0.002323638102302
2008,"MALE",0,2139,1023497,0.002089893766176
2008,"MALE",4,1583,117712,0.013448076661682
2008,"MALE",7,341,58610,0.005818119774782
2008,"MALE",5,1556,115991,0.013414833909527
2008,"MALE",9,9,2160,0.004166666666666
2008,"MALE",6,750,80771,0.009285510888809
2009,"FEMALE",6,1249,151839,0.008225818136315
2009,"FEMALE",4,2263,212875,0.010630651790957
2009,"FEMALE",2,2240,567450,0.003947484359855
2009,"FEMALE",3,2101,333197,0.006305578981803
2009,"FEMALE",8,576,141389,0.00407386713252
2009,"FEMALE",0,2207,1149899,0.001919298999303
2009,"FEMALE",1,1831,805886,0.002272033513424
2009,"FEMALE",9,46,10922,0.00421168284197
2009,"FEMALE",7,671,133701,0.005018661042176
2009,"FEMALE",5,2121,178748,0.01186586703068
2009,"MALE",5,2060,137765,0.014952999673356
2009,"MALE",0,2903,1206413,0.002406306961214
2009,"MALE",2,1500,132368,0.011332043998549
2009,"MALE",6,1070,91800,0.011655773420479
2009,"MALE",4,1919,134989,0.014215973153368
2009,"MALE",8,204,38488,0.00530035335689
2009,"MALE",3,1420,114039,0.012451880497022
2009,"MALE",7,453,63618,0.007120626237857
2009,"MALE",1,1961,796082,0.00246331408071
2009,"MALE",9,14,2331,0.006006006006006
2010,"FEMALE",9,42,14733,0.002850743229484
2010,"FEMALE",8,557,144162,0.003863708883062
2010,"FEMALE",2,1896,535095,0.003543296050234
2010,"FEMALE",5,1847,179415,0.010294568458601
2010,"FEMALE",0,2007,1137746,0.001764014112112
2010,"FEMALE",4,1827,202546,0.009020173195224
2010,"FEMALE",6,1133,158209,0.007161413067524
2010,"FEMALE",1,1570,818100,0.001919080796968
