"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,553,72900,0.00758573388203
2000,"FEMALE",4,1,105,0.009523809523809
2000,"FEMALE",5,10,397,0.025188916876574
2000,"FEMALE",3,0,18,0
2000,"FEMALE",8,2244,60871,0.036864845328645
2000,"FEMALE",10,6,153,0.039215686274509
2000,"FEMALE",9,699,11326,0.061716404732473
2000,"FEMALE",7,2163,127123,0.017015016952085
2000,"MALE",7,2733,107537,0.02541450849475
2000,"MALE",8,1856,40374,0.045970178827958
2000,"MALE",4,4,119,0.033613445378151
2000,"MALE",6,826,65341,0.012641373716349
2000,"MALE",3,0,9,0
2000,"MALE",5,17,664,0.025602409638554
2000,"MALE",9,297,4867,0.061023217587836
2000,"MALE",10,0,45,0
2001,"FEMALE",10,19,591,0.032148900169204
2001,"FEMALE",3,0,54,0
2001,"FEMALE",8,3977,136597,0.029114841467967
2001,"FEMALE",2,0,9,0
2001,"FEMALE",7,3505,255993,0.013691780634626
2001,"FEMALE",6,971,140579,0.006907148293841
2001,"FEMALE",0,0,1,0
2001,"FEMALE",4,7,999,0.007007007007007
2001,"FEMALE",9,1128,24446,0.046142518203387
2001,"FEMALE",5,37,3062,0.01208360548661
2001,"MALE",5,94,6156,0.015269655620532
2001,"MALE",0,0,1,0
2001,"MALE",8,3089,88993,0.034710595215354
2001,"MALE",10,5,205,0.024390243902439
2001,"MALE",3,1,46,0.021739130434782
2001,"MALE",6,1298,129257,0.010042009330249
2001,"MALE",2,0,6,0
2001,"MALE",7,3942,212760,0.018527918781725
2001,"MALE",9,500,10744,0.046537602382725
2001,"MALE",1,0,1,0
2001,"MALE",4,17,1386,0.012265512265512
2002,"FEMALE",4,3,926,0.003239740820734
2002,"FEMALE",2,0,3,0
2002,"FEMALE",8,3971,184726,0.021496703225317
2002,"FEMALE",5,19,3122,0.006085842408712
2002,"FEMALE",6,1068,179418,0.005952580008694
2002,"FEMALE",10,17,1074,0.015828677839851
2002,"FEMALE",3,0,44,0
2002,"FEMALE",1,0,1,0
2002,"FEMALE",7,3482,329453,0.010569034126263
2002,"FEMALE",9,1051,33991,0.03091994939837
2002,"MALE",9,493,14963,0.032947938247677
2002,"MALE",10,13,370,0.035135135135135
2002,"MALE",2,0,5,0
2002,"MALE",4,5,1325,0.00377358490566
2002,"MALE",6,1298,163701,0.00792909023158
2002,"MALE",8,3155,119507,0.026400127189202
2002,"MALE",5,61,5916,0.010311020960108
2002,"MALE",7,3981,272548,0.01460660140599
2002,"MALE",3,0,35,0
2003,"FEMALE",3,0,46,0
2003,"FEMALE",8,7267,319931,0.022714272765064
2003,"FEMALE",10,61,2093,0.029144768275203
2003,"FEMALE",9,2264,61602,0.036752053504756
2003,"FEMALE",6,1490,279096,0.005338664832172
2003,"FEMALE",2,0,3,0
2003,"FEMALE",4,4,1030,0.003883495145631
2003,"FEMALE",7,6121,553198,0.011064754391736
2003,"FEMALE",5,30,3702,0.008103727714748
