"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,4316,72900,0.059204389574759
2000,"FEMALE",4,5,105,0.047619047619047
2000,"FEMALE",5,30,397,0.075566750629722
2000,"FEMALE",3,0,18,0
2000,"FEMALE",8,2891,60871,0.047493880501388
2000,"FEMALE",10,0,153,0
2000,"FEMALE",9,286,11326,0.025251633409853
2000,"FEMALE",7,7832,127123,0.061609622176946
2000,"MALE",7,9053,107537,0.084184978193551
2000,"MALE",8,2499,40374,0.061896269876653
2000,"MALE",4,11,119,0.092436974789915
2000,"MALE",6,5210,65341,0.079735541237507
2000,"MALE",3,0,9,0
2000,"MALE",5,57,664,0.085843373493975
2000,"MALE",9,150,4867,0.030819806862543
2000,"MALE",10,0,45,0
2001,"FEMALE",10,6,591,0.010152284263959
2001,"FEMALE",3,0,54,0
2001,"FEMALE",8,3840,136597,0.028111891183554
2001,"FEMALE",2,0,9,0
2001,"FEMALE",7,9489,255993,0.03706741981226
2001,"FEMALE",6,5429,140579,0.038618854878751
2001,"FEMALE",0,0,1,0
2001,"FEMALE",4,32,999,0.032032032032032
2001,"FEMALE",9,383,24446,0.015667184815511
2001,"FEMALE",5,173,3062,0.056499020248203
2001,"MALE",5,486,6156,0.078947368421052
2001,"MALE",0,0,1,0
2001,"MALE",8,3620,88993,0.040677356646028
2001,"MALE",10,0,205,0
2001,"MALE",3,0,46,0
2001,"MALE",6,7317,129257,0.056608152749947
2001,"MALE",2,0,6,0
2001,"MALE",7,11091,212760,0.052129159616469
2001,"MALE",9,210,10744,0.019545793000744
2001,"MALE",1,0,1,0
2001,"MALE",4,59,1386,0.042568542568542
2002,"FEMALE",4,21,926,0.02267818574514
2002,"FEMALE",2,0,3,0
2002,"FEMALE",8,4057,184726,0.021962257613979
2002,"FEMALE",5,108,3122,0.034593209481101
2002,"FEMALE",6,6143,179418,0.034238482203569
2002,"FEMALE",10,1,1074,0.000931098696461
2002,"FEMALE",3,1,44,0.022727272727272
2002,"FEMALE",1,0,1,0
2002,"FEMALE",7,9343,329453,0.028359128616221
2002,"FEMALE",9,395,33991,0.011620723132593
2002,"MALE",9,244,14963,0.016306890329479
2002,"MALE",10,0,370,0
2002,"MALE",2,0,5,0
2002,"MALE",4,37,1325,0.027924528301886
2002,"MALE",6,8126,163701,0.049639281372746
2002,"MALE",8,3556,119507,0.029755579171094
2002,"MALE",5,249,5916,0.0420892494929
2002,"MALE",7,10792,272548,0.03959669489411
2002,"MALE",3,0,35,0
2003,"FEMALE",3,1,46,0.021739130434782
2003,"FEMALE",8,10231,319931,0.031978770422372
2003,"FEMALE",10,9,2093,0.004300047778308
2003,"FEMALE",9,1121,61602,0.018197461121392
2003,"FEMALE",6,12182,279096,0.043648063748674
2003,"FEMALE",2,0,3,0
2003,"FEMALE",4,22,1030,0.02135922330097
2003,"FEMALE",7,23440,553198,0.042371809008709
2003,"FEMALE",5,152,3702,0.04105888708806
2003,"FEMALE",1,0,2,0
2003,"MALE",1,0,5,0
2003,"MALE",2,0,4,0
2003,"MALE",8,7952,207192,0.038379860226263
2003,"MALE",3,2,37,0.054054054054054
2003,"MALE",0,0,1,0
2003,"MALE",6,14027,246474,0.056910668062351
2003,"MALE",10,3,633,0.00473933649289
2003,"MALE",9,592,26450,0.022381852551984
2003,"MALE",5,283,6515,0.043438219493476
2003,"MALE",4,30,1291,0.023237800154918
2003,"MALE",7,22954,450603,0.05094062844677
2004,"FEMALE",7,22314,668245,0.033391944571227
2004,"FEMALE",10,11,2629,0.00418410041841
2004,"FEMALE",8,9115,388295,0.023474420221738
2004,"FEMALE",1,0,2,0
2004,"FEMALE",2,0,3,0
2004,"FEMALE",6,15730,349148,0.045052527867838
2004,"FEMALE",3,1,43,0.023255813953488
2004,"FEMALE",0,0,1,0
2004,"FEMALE",4,53,1197,0.044277360066833
2004,"FEMALE",9,867,74292,0.011670166370537
2004,"FEMALE",5,359,5518,0.065059804276911
2004,"MALE",5,436,7326,0.059514059514059
2004,"MALE",3,0,27,0
2004,"MALE",8,7777,256581,0.030310116493427
2004,"MALE",7,23607,545623,0.043266137974388
2004,"MALE",10,2,797,0.002509410288582
2004,"MALE",6,18434,307394,0.059968639596088
2004,"MALE",1,0,7,0
2004,"MALE",2,0,3,0
2004,"MALE",9,459,31916,0.014381501441283
2004,"MALE",0,0,1,0
2004,"MALE",4,49,1239,0.03954802259887
2005,"FEMALE",4,52,1271,0.040912667191188
2005,"FEMALE",8,6699,438467,0.015278230744845
2005,"FEMALE",5,492,7451,0.066031405180512
2005,"FEMALE",3,1,44,0.022727272727272
2005,"FEMALE",6,13595,380918,0.035690096031166
