"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2006,"FEMALE",6,2485,173127,0.01435362479567
2006,"FEMALE",4,1182,265967,0.004444160365759
2006,"FEMALE",2,228,665814,0.000342437978174
2006,"FEMALE",3,397,395152,0.001004676681378
2006,"FEMALE",8,1867,163708,0.011404451828866
2006,"FEMALE",0,102,1134149,8.9935273054e-05
2006,"FEMALE",1,244,851593,0.000286521847878
2006,"FEMALE",9,22,21657,0.001015837835341
2006,"FEMALE",7,1761,169314,0.010400793791417
2006,"FEMALE",5,2424,193746,0.012511226038214
2006,"MALE",5,1252,143363,0.008733076177256
2006,"MALE",0,142,1191067,0.000119220833084
2006,"MALE",2,173,149694,0.001155690942856
2006,"MALE",6,1099,107691,0.010205123919361
2006,"MALE",4,736,163761,0.004494354577707
2006,"MALE",8,356,43504,0.008183155571901
2006,"MALE",3,285,130200,0.002188940092165
2006,"MALE",7,593,79477,0.007461278105615
2006,"MALE",1,290,828378,0.000350081725975
2006,"MALE",9,3,4338,0.000691562932226
2007,"FEMALE",9,14,9892,0.001415285078851
2007,"FEMALE",8,678,131886,0.005140803421136
2007,"FEMALE",2,90,453074,0.000198643047272
2007,"FEMALE",5,925,143636,0.006439889721239
2007,"FEMALE",0,52,739465,7.0321110532e-05
2007,"FEMALE",4,500,177092,0.002823391231676
2007,"FEMALE",6,869,128833,0.006745166222939
2007,"FEMALE",1,79,548681,0.00014398165783
2007,"FEMALE",3,159,257132,0.000618359441843
2007,"FEMALE",7,601,124943,0.004810193448212
2007,"MALE",7,218,57145,0.003814856942864
2007,"MALE",4,341,112205,0.00303908025489
2007,"MALE",2,51,97432,0.000523441990311
2007,"MALE",9,0,2019,0
2007,"MALE",8,134,34215,0.003916410930878
2007,"MALE",0,54,779610,6.9265401931e-05
2007,"MALE",5,590,105431,0.005596077055135
2007,"MALE",3,99,86183,0.001148718424747
2007,"MALE",6,403,75816,0.005315500685871
2007,"MALE",1,74,530323,0.000139537602555
2008,"FEMALE",1,103,686418,0.000150054340066
2008,"FEMALE",0,40,975100,4.1021433699e-05
2008,"FEMALE",2,103,488866,0.000210691682383
2008,"FEMALE",7,404,126162,0.003202232050855
2008,"FEMALE",4,474,187908,0.002522511016029
2008,"FEMALE",8,480,132279,0.00362869389699
2008,"FEMALE",9,7,10583,0.000661438155532
2008,"FEMALE",6,685,136841,0.005005809662308
2008,"FEMALE",5,783,156133,0.005014955198452
2008,"FEMALE",3,170,282238,0.000602328531239
2008,"MALE",3,96,93721,0.001024316855347
2008,"MALE",8,103,35271,0.002920246094525
2008,"MALE",2,59,107974,0.00054642784374
2008,"MALE",1,110,671361,0.000163846276444
2008,"MALE",0,60,1023497,5.8622546035e-05
2008,"MALE",4,281,117712,0.002387182275383
2008,"MALE",7,182,58610,0.00310527213786
2008,"MALE",5,520,115991,0.004483106447914
2008,"MALE",9,2,2160,0.000925925925925
2008,"MALE",6,377,80771,0.004667516806774
2009,"FEMALE",6,841,151839,0.005538761451274
2009,"FEMALE",4,523,212875,0.002456840869054
2009,"FEMALE",2,126,567450,0.000222045995241
2009,"FEMALE",3,236,333197,0.000708289690483
2009,"FEMALE",8,680,141389,0.004809426475892
2009,"FEMALE",0,52,1149899,4.5221362919e-05
2009,"FEMALE",1,101,805886,0.000125327899975
2009,"FEMALE",9,7,10922,0.00064090825856
2009,"FEMALE",7,592,133701,0.00442779036806
2009,"FEMALE",5,989,178748,0.005532929039765
2009,"MALE",5,637,137765,0.004623815918411
2009,"MALE",0,80,1206413,6.6312282775e-05
2009,"MALE",2,60,132368,0.000453281759941
2009,"MALE",6,474,91800,0.00516339869281
2009,"MALE",4,354,134989,0.002622435902184
2009,"MALE",8,169,38488,0.004390979006443
2009,"MALE",3,149,114039,0.001306570559194
2009,"MALE",7,253,63618,0.003976861894432
2009,"MALE",1,118,796082,0.000148225936524
2009,"MALE",9,3,2331,0.001287001287001
2010,"FEMALE",9,16,14733,0.001085997420756
2010,"FEMALE",8,408,144162,0.002830149415241
2010,"FEMALE",2,115,535095,0.000214915108532
2010,"FEMALE",5,735,179415,0.004096647437505
2010,"FEMALE",0,50,1137746,4.3946539913e-05
2010,"FEMALE",4,421,202546,0.002078540183464
2010,"FEMALE",6,597,158209,0.003773489498069
2010,"FEMALE",1,92,818100,0.000112455690013
2010,"FEMALE",3,223,324450,0.000687316997996
2010,"FEMALE",7,357,140317,0.002544239115716
2010,"MALE",7,158,68060,0.002321481046135
2010,"MALE",4,274,127363,0.002151331234345
2010,"MALE",2,57,122930,0.000463678516228
2010,"MALE",9,3,3078,0.000974658869395
2010,"MALE",8,103,40402,0.002549378743626
2010,"MALE",0,57,1190834,4.7865613511e-05
2010,"MALE",5,566,140170,0.004037953913105
2010,"MALE",3,113,111367,0.001014663230579
2010,"MALE",6,396,97119,0.00407747196738
2010,"MALE",1,115,815862,0.000140955210562
2011,"FEMALE",1,84,761156,0.000110358454771
2011,"FEMALE",0,47,1042946,4.5064653395e-05
2011,"FEMALE",2,73,503218,0.000145066352952
2011,"FEMALE",7,198,130991,0.001511554228916
2011,"FEMALE",4,295,183543,0.001607252796347
2011,"FEMALE",8,274,132544,0.002067238049251
2011,"FEMALE",9,10,12730,0.000785545954438
2011,"FEMALE",6,432,153166,0.002820469294752
2011,"FEMALE",5,545,169517,0.003215016782977
2011,"FEMALE",3,176,312929,0.00056242789898
2011,"MALE",3,80,98470,0.000812430181781
2011,"MALE",8,81,36402,0.00222515246415
2011,"MALE",2,46,99623,0.000461740762675
2011,"MALE",1,95,760356,0.000124941474782
2011,"MALE",0,61,1091369,5.5893103065e-05
2011,"MALE",4,192,109541,0.001752768369834
2011,"MALE",7,125,63639,0.001964204340105
2011,"MALE",5,457,133651,0.003419353390547
2011,"MALE",9,1,2471,0.000404694455685
2011,"MALE",6,291,95408,0.003050058695287
2012,"FEMALE",6,712,220350,0.003231223054231
2012,"FEMALE",4,480,280901,0.001708787081569
2012,"FEMALE",2,133,710969,0.000187068634497
2012,"FEMALE",3,255,462345,0.000551536190507
2012,"FEMALE",8,208,179552,0.001158438780965
2012,"FEMALE",0,82,1354310,6.054743744e-05
2012,"FEMALE",1,204,1008774,0.000202225671954
2012,"FEMALE",9,1,14397,6.9458915051e-05
2012,"FEMALE",7,168,178966,0.000938725791491
2012,"FEMALE",5,986,258035,0.003821187048268
2012,"MALE",5,910,207580,0.004383852008864
2012,"MALE",0,115,1418439,8.1075040942e-05
2012,"MALE",2,106,176693,0.000599910579366
2012,"MALE",6,609,142481,0.004274254111074
2012,"MALE",4,346,170410,0.002030397277155
2012,"MALE",8,57,49097,0.001160967065197
2012,"MALE",3,146,163230,0.00089444342339
2012,"MALE",7,89,88174,0.00100936784086
2012,"MALE",1,213,1011907,0.000210493652084
2012,"MALE",9,0,2871,0
2013,"FEMALE",9,5,14012,0.000356836996859
2013,"FEMALE",8,151,176382,0.000856096427073
2013,"FEMALE",2,109,722363,0.000150893664265
2013,"FEMALE",5,946,272074,0.003476995229239
2013,"FEMALE",0,49,1391382,3.5216784463e-05
2013,"FEMALE",4,403,287341,0.001402514782088
2013,"FEMALE",6,662,230387,0.002873426017961
2013,"FEMALE",1,111,1049964,0.000105717910328
2013,"FEMALE",3,206,484506,0.000425175333226
2013,"FEMALE",7,134,182308,0.000735019856506
2013,"MALE",7,62,91479,0.000677751177865
2013,"MALE",4,242,171865,0.001408081924766
2013,"MALE",2,65,184055,0.000353155306837
2013,"MALE",9,0,2850,0
2013,"MALE",8,64,49415,0.001295153293534
2013,"MALE",0,66,1455306,4.5351286945e-05
2013,"MALE",5,610,219599,0.002777790427096
2013,"MALE",3,136,171922,0.000791056409301
2013,"MALE",6,407,151528,0.002685972229554
2013,"MALE",1,110,1060828,0.000103692587299
2014,"FEMALE",1,170,1370344,0.000124056441302
2014,"FEMALE",0,84,1759509,4.7740591267e-05
2014,"FEMALE",2,196,1022044,0.000191772565564
2014,"FEMALE",7,370,235173,0.001573309861251
2014,"FEMALE",4,871,479557,0.001816259589579
2014,"FEMALE",8,280,225415,0.001242153361577
2014,"FEMALE",9,5,21360,0.000234082397003
2014,"FEMALE",6,1621,343222,0.004722890723788
2014,"FEMALE",5,2049,456690,0.004486632069894
2014,"FEMALE",3,448,762973,0.000587176741509
2014,"MALE",3,264,351090,0.000751943945996
2014,"MALE",8,118,64889,0.001818490036832
2014,"MALE",2,145,374140,0.000387555460522
2014,"MALE",1,194,1394988,0.000139069296653
2014,"MALE",0,129,1841149,7.0064943141e-05
2014,"MALE",4,601,317457,0.001893169783624
2014,"MALE",7,174,118951,0.001462787198089
2014,"MALE",5,1653,378040,0.004372553168976
2014,"MALE",9,2,4436,0.000450856627592
2014,"MALE",6,1075,234853,0.004577331351952
2015,"FEMALE",6,593,384738,0.001541308630808
2015,"FEMALE",4,327,550638,0.000593856580911
2015,"FEMALE",2,97,1165728,8.3209805374e-05
2015,"FEMALE",3,172,895124,0.000192152148752
2015,"FEMALE",8,193,168853,0.001143006046679
2015,"FEMALE",0,43,1852405,2.3213066257e-05
2015,"FEMALE",1,91,1532181,5.9392460812e-05
2015,"FEMALE",9,105,73982,0.001419264145332
2015,"FEMALE",7,190,240410,0.000790316542573
2015,"FEMALE",5,758,514863,0.001472236303638
2015,"MALE",5,663,434466,0.001526011241385
2015,"MALE",3,137,412187,0.000332373413038
2015,"MALE",4,244,360478,0.000676879032839
2015,"MALE",6,466,274838,0.001695544284269
2015,"MALE",9,19,13013,0.001460078383155
2015,"MALE",1,89,1593536,5.5850636571e-05
2015,"MALE",8,86,57805,0.001487760574344
2015,"MALE",2,66,462349,0.000142749308422
2015,"MALE",7,101,123825,0.00081566727236
2015,"MALE",0,64,1956050,3.2719000025e-05
