"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,769,72900,0.010548696844993
2000,"FEMALE",4,2,105,0.019047619047619
2000,"FEMALE",5,5,397,0.012594458438287
2000,"FEMALE",3,0,18,0
2000,"FEMALE",8,1156,60871,0.018990980926878
2000,"FEMALE",10,1,153,0.006535947712418
2000,"FEMALE",9,209,11326,0.018453116722585
2000,"FEMALE",7,1935,127123,0.015221478410673
2000,"MALE",7,1483,107537,0.013790602304323
2000,"MALE",8,702,40374,0.017387427552385
2000,"MALE",4,4,119,0.033613445378151
2000,"MALE",6,624,65341,0.009549899756661
2000,"MALE",3,0,9,0
2000,"MALE",5,8,664,0.012048192771084
2000,"MALE",9,58,4867,0.01191699198685
2000,"MALE",10,0,45,0
2001,"FEMALE",10,12,591,0.020304568527918
2001,"FEMALE",3,1,54,0.018518518518518
2001,"FEMALE",8,2774,136597,0.020307913058119
2001,"FEMALE",2,0,9,0
2001,"FEMALE",7,3873,255993,0.015129319942342
2001,"FEMALE",6,1452,140579,0.010328711969782
2001,"FEMALE",0,0,1,0
2001,"FEMALE",4,13,999,0.013013013013013
2001,"FEMALE",9,482,24446,0.019716927104638
2001,"FEMALE",5,61,3062,0.019921619856303
2001,"MALE",5,105,6156,0.017056530214424
2001,"MALE",0,0,1,0
2001,"MALE",8,1544,88993,0.01734967918825
2001,"MALE",10,2,205,0.009756097560975
2001,"MALE",3,0,46,0
2001,"MALE",6,1324,129257,0.01024315897785
2001,"MALE",2,0,6,0
2001,"MALE",7,3100,212760,0.014570407971423
2001,"MALE",9,192,10744,0.017870439314966
2001,"MALE",1,0,1,0
2001,"MALE",4,11,1386,0.007936507936507
2002,"FEMALE",4,16,926,0.017278617710583
2002,"FEMALE",2,0,3,0
2002,"FEMALE",8,3528,184726,0.019098556781395
2002,"FEMALE",5,49,3122,0.015695067264573
2002,"FEMALE",6,1904,179418,0.010612090202766
2002,"FEMALE",10,15,1074,0.013966480446927
2002,"FEMALE",3,0,44,0
2002,"FEMALE",1,0,1,0
2002,"FEMALE",7,4894,329453,0.014854926195845
2002,"FEMALE",9,633,33991,0.018622576564384
2002,"MALE",9,276,14963,0.018445498897279
2002,"MALE",10,2,370,0.005405405405405
2002,"MALE",2,0,5,0
2002,"MALE",4,16,1325,0.012075471698113
2002,"MALE",6,1631,163701,0.009963286723966
2002,"MALE",8,2203,119507,0.018434066623712
2002,"MALE",5,90,5916,0.015212981744421
2002,"MALE",7,3886,272548,0.014258038950937
2002,"MALE",3,0,35,0
2003,"FEMALE",3,1,46,0.021739130434782
2003,"FEMALE",8,6223,319931,0.019451069136782
2003,"FEMALE",10,38,2093,0.018155757286192
2003,"FEMALE",9,1309,61602,0.021249310087334
2003,"FEMALE",6,2753,279096,0.009863989451658
2003,"FEMALE",2,0,3,0
2003,"FEMALE",4,15,1030,0.014563106796116
2003,"FEMALE",7,8172,553198,0.014772287679998
2003,"FEMALE",5,66,3702,0.017828200972447
2003,"FEMALE",1,0,2,0
2003,"MALE",1,0,5,0
2003,"MALE",2,0,4,0
2003,"MALE",8,3983,207192,0.019223715201359
2003,"MALE",3,0,37,0
2003,"MALE",0,0,1,0
2003,"MALE",6,2441,246474,0.009903681524217
2003,"MALE",10,4,633,0.006319115323854
2003,"MALE",9,481,26450,0.018185255198487
2003,"MALE",5,82,6515,0.012586339217191
2003,"MALE",4,16,1291,0.012393493415956
2003,"MALE",7,6560,450603,0.014558269696384
