"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2006,"FEMALE",6,52,173127,0.000300357540995
2006,"FEMALE",4,15,265967,5.6397974184e-05
2006,"FEMALE",2,0,665814,0
2006,"FEMALE",3,1,395152,2.530671741e-06
2006,"FEMALE",8,57,163708,0.000348180907469
2006,"FEMALE",0,0,1134149,0
2006,"FEMALE",1,0,851593,0
2006,"FEMALE",9,3,21657,0.000138523341182
2006,"FEMALE",7,46,169314,0.00027168456241
2006,"FEMALE",5,32,193746,0.000165164700174
2006,"MALE",5,14,143363,9.7654206454e-05
2006,"MALE",0,0,1191067,0
2006,"MALE",2,1,149694,6.680294467e-06
2006,"MALE",6,10,107691,9.2858270421e-05
2006,"MALE",4,8,163761,4.8851680192e-05
2006,"MALE",8,9,43504,0.000206877528503
2006,"MALE",3,2,130200,1.5360983102e-05
2006,"MALE",7,12,79477,0.000150987078022
2006,"MALE",1,0,828378,0
2006,"MALE",9,1,4338,0.000230520977408
2007,"FEMALE",9,2,9892,0.000202183582693
2007,"FEMALE",8,44,131886,0.000333621460958
2007,"FEMALE",2,1,453074,2.207144969e-06
2007,"FEMALE",5,44,143636,0.000306329889442
2007,"FEMALE",0,0,739465,0
2007,"FEMALE",4,12,177092,6.776138956e-05
2007,"FEMALE",6,36,128833,0.000279431512112
2007,"FEMALE",1,0,548681,0
2007,"FEMALE",3,6,257132,2.333431856e-05
2007,"FEMALE",7,46,124943,0.000368167884555
2007,"MALE",7,16,57145,0.000279989500393
2007,"MALE",4,6,112205,5.3473552871e-05
2007,"MALE",2,1,97432,1.0263568437e-05
2007,"MALE",9,0,2019,0
2007,"MALE",8,4,34215,0.000116907788981
2007,"MALE",0,0,779610,0
2007,"MALE",5,16,105431,0.000151758021834
2007,"MALE",3,2,86183,2.3206432823e-05
2007,"MALE",6,10,75816,0.000131898280046
2007,"MALE",1,0,530323,0
2008,"FEMALE",1,0,686418,0
2008,"FEMALE",0,0,975100,0
2008,"FEMALE",2,5,488866,1.0227751572e-05
2008,"FEMALE",7,55,126162,0.000435947432665
2008,"FEMALE",4,24,187908,0.00012772207676
2008,"FEMALE",8,55,132279,0.000415787842363
2008,"FEMALE",9,1,10583,9.4491165076e-05
2008,"FEMALE",6,70,136841,0.000511542593228
2008,"FEMALE",5,46,156133,0.000294620611914
2008,"FEMALE",3,4,282238,1.4172436029e-05
2008,"MALE",3,6,93721,6.4019803459e-05
2008,"MALE",8,13,35271,0.000368574749794
2008,"MALE",2,2,107974,1.8522977753e-05
2008,"MALE",1,0,671361,0
2008,"MALE",0,0,1023497,0
2008,"MALE",4,9,117712,7.6457795296e-05
2008,"MALE",7,18,58610,0.000307114826821
2008,"MALE",5,24,115991,0.000206912605288
2008,"MALE",9,0,2160,0
2008,"MALE",6,27,80771,0.000334278391997
2009,"FEMALE",6,124,151839,0.000816654482708
2009,"FEMALE",4,36,212875,0.000169113329418
2009,"FEMALE",2,2,567450,3.524539607e-06
2009,"FEMALE",3,5,333197,1.500613751e-05
2009,"FEMALE",8,159,141389,0.001124557073039
2009,"FEMALE",0,0,1149899,0
2009,"FEMALE",1,0,805886,0
2009,"FEMALE",9,4,10922,0.000366233290606
2009,"FEMALE",7,132,133701,0.000987277582067
2009,"FEMALE",5,105,178748,0.000587419159934
2009,"MALE",5,48,137765,0.000348419409864
2009,"MALE",0,0,1206413,0
2009,"MALE",2,1,132368,7.554695999e-06
2009,"MALE",6,37,91800,0.000403050108932
2009,"MALE",4,22,134989,0.000162976242508
2009,"MALE",8,21,38488,0.000545624610268
2009,"MALE",3,5,114039,4.3844649637e-05
