"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2006,"FEMALE",6,0,173127,0
2006,"FEMALE",4,0,265967,0
2006,"FEMALE",2,2188,665814,0.003286203053705
2006,"FEMALE",3,0,395152,0
2006,"FEMALE",8,0,163708,0
2006,"FEMALE",0,216,1134149,0.000190451166469
2006,"FEMALE",1,1664,851593,0.001953985060938
2006,"FEMALE",9,0,21657,0
2006,"FEMALE",7,0,169314,0
2006,"FEMALE",5,0,193746,0
2006,"MALE",5,0,143363,0
2006,"MALE",0,251,1191067,0.000210735416227
2006,"MALE",2,692,149694,0.004622763771427
2006,"MALE",6,0,107691,0
2006,"MALE",4,0,163761,0
2006,"MALE",8,0,43504,0
2006,"MALE",3,0,130200,0
2006,"MALE",7,0,79477,0
2006,"MALE",1,991,828378,0.001196313760143
2006,"MALE",9,0,4338,0
2007,"FEMALE",9,0,9892,0
2007,"FEMALE",8,0,131886,0
2007,"FEMALE",2,1161,453074,0.002562495309816
2007,"FEMALE",5,0,143636,0
2007,"FEMALE",0,219,739465,0.000296160061666
2007,"FEMALE",4,0,177092,0
2007,"FEMALE",6,0,128833,0
2007,"FEMALE",1,930,548681,0.00169497394661
2007,"FEMALE",3,0,257132,0
2007,"FEMALE",7,0,124943,0
2007,"MALE",7,0,57145,0
2007,"MALE",4,0,112205,0
2007,"MALE",2,410,97432,0.004208063059364
2007,"MALE",9,0,2019,0
2007,"MALE",8,0,34215,0
2007,"MALE",0,250,779610,0.000320673157091
2007,"MALE",5,0,105431,0
2007,"MALE",3,0,86183,0
2007,"MALE",6,0,75816,0
2007,"MALE",1,591,530323,0.001114415177165
2008,"FEMALE",1,1170,686418,0.001704500756099
2008,"FEMALE",0,235,975100,0.000241000922982
2008,"FEMALE",2,1403,488866,0.002869907091104
2008,"FEMALE",7,0,126162,0
2008,"FEMALE",4,0,187908,0
2008,"FEMALE",8,0,132279,0
2008,"FEMALE",9,0,10583,0
2008,"FEMALE",6,0,136841,0
2008,"FEMALE",5,0,156133,0
2008,"FEMALE",3,0,282238,0
2008,"MALE",3,0,93721,0
2008,"MALE",8,0,35271,0
2008,"MALE",2,407,107974,0.003769425972919
2008,"MALE",1,771,671361,0.001148413446714
2008,"MALE",0,298,1023497,0.000291158645311
2008,"MALE",4,0,117712,0
2008,"MALE",7,0,58610,0
2008,"MALE",5,0,115991,0
2008,"MALE",9,0,2160,0
2008,"MALE",6,0,80771,0
2009,"FEMALE",6,0,151839,0
2009,"FEMALE",4,0,212875,0
2009,"FEMALE",2,1774,567450,0.003126266631421
2009,"FEMALE",3,0,333197,0
2009,"FEMALE",8,0,141389,0
2009,"FEMALE",0,319,1149899,0.00027741566868
2009,"FEMALE",1,1662,805886,0.002062326433267
2009,"FEMALE",9,0,10922,0
2009,"FEMALE",7,0,133701,0
2009,"FEMALE",5,0,178748,0
2009,"MALE",5,0,137765,0
2009,"MALE",0,400,1206413,0.000331561413877
2009,"MALE",2,528,132368,0.003988879487489
2009,"MALE",6,0,91800,0
2009,"MALE",4,0,134989,0
2009,"MALE",8,0,38488,0
2009,"MALE",3,0,114039,0
2009,"MALE",7,0,63618,0
2009,"MALE",1,995,796082,0.001249871244419
2009,"MALE",9,0,2331,0
2010,"FEMALE",9,0,14733,0
2010,"FEMALE",8,0,144162,0
2010,"FEMALE",2,1520,535095,0.002840617086685
2010,"FEMALE",5,0,179415,0
2010,"FEMALE",0,286,1137746,0.000251374208303
2010,"FEMALE",4,0,202546,0
2010,"FEMALE",6,0,158209,0
2010,"FEMALE",1,1614,818100,0.001972863953061
2010,"FEMALE",3,0,324450,0
2010,"FEMALE",7,0,140317,0
2010,"MALE",7,0,68060,0
2010,"MALE",4,0,127363,0
2010,"MALE",2,459,122930,0.003733832262263
2010,"MALE",9,0,3078,0
2010,"MALE",8,0,40402,0
2010,"MALE",0,313,1190834,0.000262841000508
2010,"MALE",5,0,140170,0
2010,"MALE",3,0,111367,0
2010,"MALE",6,0,97119,0
2010,"MALE",1,961,815862,0.001177895281309
2011,"FEMALE",1,1415,761156,0.001859014446447
2011,"FEMALE",0,229,1042946,0.0002195703325
2011,"FEMALE",2,1358,503218,0.002698631606977
2011,"FEMALE",7,0,130991,0
2011,"FEMALE",4,0,183543,0
2011,"FEMALE",8,0,132544,0
2011,"FEMALE",9,0,12730,0
2011,"FEMALE",6,0,153166,0
2011,"FEMALE",5,0,169517,0
2011,"FEMALE",3,0,312929,0
2011,"MALE",3,0,98470,0
2011,"MALE",8,0,36402,0
2011,"MALE",2,402,99623,0.004035212752075
2011,"MALE",1,875,760356,0.001150776741421
2011,"MALE",0,229,1091369,0.000209828206591
2011,"MALE",4,0,109541,0
2011,"MALE",7,0,63639,0
2011,"MALE",5,0,133651,0
2011,"MALE",9,0,2471,0
2011,"MALE",6,0,95408,0
2012,"FEMALE",6,0,220350,0
2012,"FEMALE",4,0,280901,0
2012,"FEMALE",2,2089,710969,0.002938243439587
2012,"FEMALE",3,0,462345,0
2012,"FEMALE",8,0,179552,0
2012,"FEMALE",0,291,1354310,0.000214869564575
2012,"FEMALE",1,2353,1008774,0.002332534343668
2012,"FEMALE",9,0,14397,0
2012,"FEMALE",7,0,178966,0
2012,"FEMALE",5,0,258035,0
2012,"MALE",5,0,207580,0
2012,"MALE",0,284,1418439,0.000200220101111
2012,"MALE",2,657,176693,0.003718313685318
2012,"MALE",6,0,142481,0
2012,"MALE",4,0,170410,0
2012,"MALE",8,0,49097,0
2012,"MALE",3,0,163230,0
2012,"MALE",7,0,88174,0
2012,"MALE",1,1401,1011907,0.001384514584838
2012,"MALE",9,0,2871,0
2013,"FEMALE",9,0,14012,0
2013,"FEMALE",8,0,176382,0
2013,"FEMALE",2,1977,722363,0.002736851139939
2013,"FEMALE",5,0,272074,0
2013,"FEMALE",0,247,1391382,0.00017752134209
2013,"FEMALE",4,0,287341,0
2013,"FEMALE",6,0,230387,0
2013,"FEMALE",1,1964,1049964,0.001870540323287
2013,"FEMALE",3,0,484506,0
2013,"FEMALE",7,0,182308,0
2013,"MALE",7,0,91479,0
2013,"MALE",4,0,171865,0
2013,"MALE",2,574,184055,0.003118633017304
2013,"MALE",9,0,2850,0
2013,"MALE",8,0,49415,0
2013,"MALE",0,291,1455306,0.000199957946988
2013,"MALE",5,0,219599,0
2013,"MALE",3,0,171922,0
2013,"MALE",6,0,151528,0
2013,"MALE",1,1152,1060828,0.001085944186993
2014,"FEMALE",1,2890,1370344,0.002108959502139
2014,"FEMALE",0,300,1759509,0.000170502111668
2014,"FEMALE",2,3263,1022044,0.003192621844069
2014,"FEMALE",7,0,235173,0
2014,"FEMALE",4,0,479557,0
2014,"FEMALE",8,0,225415,0
2014,"FEMALE",9,0,21360,0
2014,"FEMALE",6,0,343222,0
2014,"FEMALE",5,0,456690,0
2014,"FEMALE",3,0,762973,0
2014,"MALE",3,0,351090,0
2014,"MALE",8,0,64889,0
2014,"MALE",2,1087,374140,0.002905329555781
2014,"MALE",1,1727,1394988,0.001238003481033
2014,"MALE",0,281,1841149,0.000152622085447
2014,"MALE",4,0,317457,0
2014,"MALE",7,0,118951,0
2014,"MALE",5,0,378040,0
2014,"MALE",9,0,4436,0
2014,"MALE",6,0,234853,0
2015,"FEMALE",6,0,384738,0
2015,"FEMALE",4,0,550638,0
2015,"FEMALE",2,2439,1165728,0.002092254797002
2015,"FEMALE",3,0,895124,0
2015,"FEMALE",8,0,168853,0
2015,"FEMALE",0,193,1852405,0.000104188878781
2015,"FEMALE",1,2014,1532181,0.001314466110727
2015,"FEMALE",9,0,73982,0
2015,"FEMALE",7,0,240410,0
2015,"FEMALE",5,0,514863,0
2015,"MALE",5,0,434466,0
2015,"MALE",3,0,412187,0
2015,"MALE",4,0,360478,0
2015,"MALE",6,0,274838,0
2015,"MALE",9,0,13013,0
2015,"MALE",1,1208,1593536,0.000758062572794
2015,"MALE",8,0,57805,0
2015,"MALE",2,764,462349,0.00165243138841
2015,"MALE",7,0,123825,0
2015,"MALE",0,197,1956050,0.000100713171953
