"INDEX_YEAR","GENDER","AGE_DECILE","PERSON_COUNT","TOTAL_COUNT","INCIDENCE"
2000,"FEMALE",6,2395,129775,0.018455018300905
2000,"FEMALE",4,1136,318204,0.003570036831718
2000,"FEMALE",2,38,206896,0.000183667156445
2000,"FEMALE",3,223,265876,0.000838736854774
2000,"FEMALE",8,61,622,0.098070739549839
2000,"FEMALE",0,15,192189,7.8048171331e-05
2000,"FEMALE",10,0,2,0
2000,"FEMALE",1,35,244908,0.000142910807323
2000,"FEMALE",9,13,151,0.086092715231788
2000,"FEMALE",7,97,1633,0.059399877526025
2000,"FEMALE",5,3187,297156,0.010725006393947
2000,"MALE",5,2830,260556,0.010861388722577
2000,"MALE",10,0,2,0
2000,"MALE",2,49,196261,0.000249667534558
2000,"MALE",6,2195,115705,0.018970658139233
2000,"MALE",4,1016,271189,0.003746464642739
2000,"MALE",0,12,201986,5.9410058122e-05
2000,"MALE",3,235,236675,0.000992922784408
2000,"MALE",8,23,241,0.095435684647302
2000,"MALE",7,104,1613,0.064476131432114
2000,"MALE",1,34,257420,0.000132079869474
2000,"MALE",9,2,41,0.048780487804878
2001,"FEMALE",9,1,153,0.006535947712418
2001,"FEMALE",3,146,388427,0.000375875003539
2001,"FEMALE",2,59,337458,0.000174836572254
2001,"FEMALE",5,3576,534668,0.006688262622786
2001,"FEMALE",10,0,3,0
2001,"FEMALE",0,17,288268,5.8972900217e-05
2001,"FEMALE",6,2368,237772,0.009959120501993
2001,"FEMALE",4,1191,515927,0.002308466120206
2001,"FEMALE",1,28,394663,7.0946605078e-05
2001,"FEMALE",8,2,624,0.003205128205128
2001,"FEMALE",7,13,1644,0.007907542579075
2001,"MALE",7,7,1657,0.004224502112251
2001,"MALE",6,2126,214189,0.009925813183683
2001,"MALE",2,46,317974,0.000144665916081
2001,"MALE",9,0,29,0
2001,"MALE",3,196,340750,0.000575201760821
2001,"MALE",0,15,303310,4.9454353631e-05
2001,"MALE",5,3339,472622,0.007064842516852
2001,"MALE",10,0,3,0
2001,"MALE",8,3,241,0.012448132780082
2001,"MALE",4,993,435375,0.002280792420327
2001,"MALE",1,35,412617,8.4824425556e-05
2002,"FEMALE",1,63,743748,8.4706110134e-05
2002,"FEMALE",5,4726,913471,0.005173672727431
2002,"FEMALE",2,92,687506,0.00013381701396
2002,"FEMALE",7,3,1711,0.001753360607831
2002,"FEMALE",6,2850,391641,0.007277072625184
2002,"FEMALE",0,35,593254,5.8996652361e-05
2002,"FEMALE",9,2,177,0.011299435028248
2002,"FEMALE",3,343,794373,0.00043178708239
2002,"FEMALE",4,1687,953389,0.001769477096966
2002,"FEMALE",10,0,3,0
2002,"FEMALE",8,3,597,0.00502512562814
2002,"MALE",8,0,273,0
2002,"MALE",9,1,28,0.035714285714285
2002,"MALE",2,97,627072,0.000154687181057
2002,"MALE",1,64,774250,8.2660639328e-05
2002,"MALE",5,4072,791334,0.005145741242004
2002,"MALE",0,42,621455,6.7583332662e-05
2002,"MALE",7,6,1776,0.003378378378378
2002,"MALE",6,2540,355380,0.00714727896899
2002,"MALE",10,0,1,0
